timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2016-01-20,2450.0000,2495.0000,2420.0000,2430.0000,2370.5688,50880200,0.0000,1.0000
2016-01-19,2335.0000,2465.0000,2310.0000,2465.0000,2404.7129,57768200,0.0000,1.0000
2016-01-18,2300.0000,2340.0000,2300.0000,2315.0000,2258.3816,29087300,0.0000,1.0000
2016-01-15,2390.0000,2390.0000,2350.0000,2355.0000,2297.4031,12214200,0.0000,1.0000
2016-01-14,2350.0000,2395.0000,2300.0000,2370.0000,2312.0364,56323300,0.0000,1.0000
2016-01-13,2395.0000,2430.0000,2375.0000,2380.0000,2321.7917,43178200,0.0000,1.0000
2016-01-12,2350.0000,2410.0000,2340.0000,2395.0000,2336.4250,86317300,0.0000,1.0000
2016-01-11,2275.0000,2340.0000,2260.0000,2325.0000,2268.1370,49457700,0.0000,1.0000
2016-01-08,2220.0000,2310.0000,2180.0000,2295.0000,2238.8708,76321400,0.0000,1.0000
2016-01-07,2200.0000,2250.0000,2190.0000,2200.0000,2146.1941,31155700,0.0000,1.0000
2016-01-06,2160.0000,2265.0000,2150.0000,2215.0000,2160.8271,74619100,0.0000,1.0000
2016-01-05,2090.0000,2160.0000,2090.0000,2155.0000,2102.2949,20429300,0.0000,1.0000
2016-01-04,2135.0000,2155.0000,2070.0000,2070.0000,2019.3735,19552400,0.0000,1.0000
2015-12-30,2140.0000,2170.0000,2130.0000,2140.0000,2087.6616,20112400,0.0000,1.0000
2015-12-29,2130.0000,2155.0000,2120.0000,2130.0000,2077.9063,7035400,0.0000,1.0000
2015-12-28,2110.0000,2140.0000,2110.0000,2135.0000,2082.7837,11054700,0.0000,1.0000
2015-12-23,2145.0000,2150.0000,2105.0000,2110.0000,2058.3953,11303600,0.0000,1.0000
2015-12-22,2155.0000,2160.0000,2125.0000,2130.0000,2077.9063,9811300,0.0000,1.0000
2015-12-21,2145.0000,2175.0000,2130.0000,2150.0000,2097.4170,17035100,0.0000,1.0000
2015-12-18,2180.0000,2185.0000,2135.0000,2145.0000,2092.5393,20730400,0.0000,1.0000
2015-12-17,2140.0000,2200.0000,2120.0000,2200.0000,2146.1941,39015400,0.0000,1.0000
2015-12-16,2100.0000,2130.0000,2065.0000,2080.0000,2029.1291,26823400,0.0000,1.0000
2015-12-15,2080.0000,2090.0000,2050.0000,2065.0000,2014.4959,13781800,0.0000,1.0000
2015-12-14,2085.0000,2100.0000,2040.0000,2080.0000,2029.1291,21375200,0.0000,1.0000
2015-12-11,2170.0000,2180.0000,2120.0000,2120.0000,2068.1506,15387000,0.0000,1.0000
2015-12-10,2155.0000,2185.0000,2150.0000,2160.0000,2107.1724,9171500,0.0000,1.0000
2015-12-09,2170.0000,2170.0000,2170.0000,2170.0000,2116.9280,0,0.0000,1.0000
2015-12-08,2160.0000,2180.0000,2150.0000,2170.0000,2116.9280,11838500,0.0000,1.0000
2015-12-07,2210.0000,2225.0000,2165.0000,2170.0000,2116.9280,15750200,0.0000,1.0000
2015-12-04,2190.0000,2210.0000,2180.0000,2185.0000,2131.5610,12750300,0.0000,1.0000
2015-12-03,2210.0000,2245.0000,2190.0000,2210.0000,2155.9495,16702600,0.0000,1.0000
2015-12-02,2240.0000,2270.0000,2210.0000,2215.0000,2160.8271,14711500,0.0000,1.0000
2015-12-01,2175.0000,2245.0000,2175.0000,2235.0000,2180.3381,18837800,0.0000,1.0000
2015-11-30,2200.0000,2220.0000,2160.0000,2200.0000,2146.1941,22838700,0.0000,1.0000
2015-11-27,2280.0000,2285.0000,2205.0000,2215.0000,2160.8271,24653800,0.0000,1.0000
2015-11-26,2255.0000,2305.0000,2255.0000,2270.0000,2214.4822,17152100,0.0000,1.0000
2015-11-25,2280.0000,2285.0000,2250.0000,2255.0000,2199.8489,9724700,0.0000,1.0000
2015-11-24,2270.0000,2300.0000,2255.0000,2260.0000,2204.7266,16196600,0.0000,1.0000
2015-11-23,2300.0000,2330.0000,2260.0000,2260.0000,2204.7266,28091400,0.0000,1.0000
2015-11-20,2250.0000,2310.0000,2235.0000,2290.0000,2233.9929,48261000,0.0000,1.0000
2015-11-19,2195.0000,2265.0000,2190.0000,2245.0000,2190.0935,36321000,0.0000,1.0000
2015-11-18,2200.0000,2210.0000,2170.0000,2170.0000,2116.9280,20438500,0.0000,1.0000
2015-11-17,2205.0000,2225.0000,2190.0000,2195.0000,2141.3164,19301600,0.0000,1.0000
2015-11-16,2165.0000,2200.0000,2150.0000,2175.0000,2121.8057,22344800,0.0000,1.0000
2015-11-13,2225.0000,2260.0000,2210.0000,2210.0000,2155.9495,20999000,0.0000,1.0000
2015-11-12,2225.0000,2290.0000,2205.0000,2260.0000,2204.7266,31725900,0.0000,1.0000
2015-11-11,2250.0000,2250.0000,2205.0000,2225.0000,2170.5828,14650700,0.0000,1.0000
2015-11-10,2140.0000,2250.0000,2105.0000,2225.0000,2170.5828,33784000,0.0000,1.0000
2015-11-09,2245.0000,2255.0000,2160.0000,2165.0000,2112.0500,33161500,0.0000,1.0000
2015-11-06,2275.0000,2295.0000,2250.0000,2255.0000,2199.8489,8183300,0.0000,1.0000
2015-11-05,2260.0000,2325.0000,2250.0000,2270.0000,2214.4822,27012600,0.0000,1.0000
2015-11-04,2335.0000,2345.0000,2270.0000,2280.0000,2224.2375,26535500,0.0000,1.0000
2015-11-03,2280.0000,2335.0000,2265.0000,2310.0000,2253.5037,44356800,0.0000,1.0000
2015-11-02,2205.0000,2245.0000,2190.0000,2240.0000,2185.2158,25776900,0.0000,1.0000
2015-10-30,2165.0000,2255.0000,2155.0000,2230.0000,2175.4602,42848000,0.0000,1.0000
2015-10-29,2340.0000,2350.0000,2180.0000,2185.0000,2131.5610,46186700,0.0000,1.0000
2015-10-28,2330.0000,2355.0000,2290.0000,2330.0000,2273.0146,25968500,0.0000,1.0000
2015-10-27,2335.0000,2365.0000,2300.0000,2320.0000,2263.2593,36663100,0.0000,1.0000
2015-10-26,2370.0000,2410.0000,2330.0000,2345.0000,2287.6479,55121600,0.0000,1.0000
2015-10-23,2335.0000,2375.0000,2315.0000,2345.0000,2287.6479,69946300,0.0000,1.0000
2015-10-22,2285.0000,2335.0000,2255.0000,2275.0000,2219.3599,45506300,0.0000,1.0000
2015-10-21,2250.0000,2365.0000,2240.0000,2285.0000,2229.1152,128571000,0.0000,1.0000
2015-10-20,2070.0000,2235.0000,2050.0000,2235.0000,2180.3381,114607900,0.0000,1.0000
2015-10-19,2070.0000,2085.0000,2040.0000,2065.0000,2014.4959,44496700,0.0000,1.0000
2015-10-16,2140.0000,2140.0000,2060.0000,2075.0000,2024.2513,34691000,0.0000,1.0000
2015-10-15,2145.0000,2170.0000,2105.0000,2120.0000,2068.1506,28621800,0.0000,1.0000
2015-10-13,2120.0000,2150.0000,2060.0000,2115.0000,2063.2729,76391600,0.0000,1.0000
2015-10-12,2165.0000,2175.0000,2110.0000,2120.0000,2068.1506,61442400,0.0000,1.0000
2015-10-09,2060.0000,2170.0000,2060.0000,2140.0000,2087.6616,108533900,0.0000,1.0000
2015-10-08,1985.0000,2035.0000,1950.0000,2020.0000,1970.5964,69304600,0.0000,1.0000
2015-10-07,2000.0000,2015.0000,1920.0000,1985.0000,1936.4525,87485200,0.0000,1.0000
2015-10-06,2030.0000,2085.0000,2000.0000,2000.0000,1951.0856,44394700,0.0000,1.0000
2015-10-05,1980.0000,2025.0000,1980.0000,2015.0000,1965.7188,21757000,0.0000,1.0000
2015-10-02,2060.0000,2070.0000,1960.0000,1960.0000,1912.0640,16251700,0.0000,1.0000
2015-10-01,1900.0000,2035.0000,1850.0000,2035.0000,1985.2296,32061400,0.0000,1.0000
2015-09-30,1909.0500,1921.7800,1883.6000,1909.0500,1862.3600,24842468,0.0000,1.0000
2015-09-29,1841.1700,1917.5300,1841.1700,1904.8101,1858.2236,15936399,0.0000,1.0000
2015-09-28,1875.1100,1938.7500,1866.6300,1879.3500,1833.3862,28730895,0.0000,1.0000
2015-09-25,1790.2600,1875.1100,1790.2600,1875.1100,1829.2500,28575320,0.0000,1.0000
2015-09-23,1781.7800,1802.9900,1764.8101,1798.7500,1754.7577,17677659,0.0000,1.0000
2015-09-22,1802.9900,1836.9301,1798.7500,1802.9900,1758.8939,21185163,0.0000,1.0000
2015-09-21,1760.5699,1811.4800,1739.3600,1786.0200,1742.3390,15924260,0.0000,1.0000
2015-09-18,1739.3600,1802.9900,1735.1100,1760.5699,1717.5114,34364117,0.0000,1.0000
2015-09-17,1612.0900,1743.6000,1595.1200,1722.3900,1680.2651,49626830,0.0000,1.0000
2015-09-16,1790.2600,1832.6899,1612.0900,1637.5400,1597.4904,66588727,0.0000,1.0000
2015-09-15,1781.7800,1807.2300,1739.3600,1747.8400,1705.0928,14914202,0.0000,1.0000
2015-09-14,1828.4500,1862.3800,1790.2600,1794.5100,1750.6213,11617666,0.0000,1.0000
2015-09-11,1887.8400,1930.2600,1811.4800,1811.4800,1767.1763,26354254,0.0000,1.0000
2015-09-10,1892.0800,1921.7800,1849.6600,1870.8700,1825.1136,14849261,0.0000,1.0000
2015-09-09,1951.4700,1985.4100,1896.3199,1926.0200,1878.9149,43316622,0.0000,1.0000
2015-09-08,1718.1400,1892.0800,1701.1801,1892.0800,1845.8049,41610131,0.0000,1.0000
2015-09-07,1752.0800,1815.7200,1718.1400,1718.1400,1676.1191,20421668,0.0000,1.0000
2015-09-04,1849.6600,1858.1400,1764.8101,1764.8101,1721.6478,37104001,0.0000,1.0000
2015-09-03,1679.9600,1849.6600,1675.7200,1849.6600,1804.4226,60861806,0.0000,1.0000
2015-09-02,1612.0900,1658.7500,1573.9100,1637.5400,1597.4904,18807226,0.0000,1.0000
2015-09-01,1671.4800,1692.6899,1624.8101,1629.0601,1589.2178,9943941,0.0000,1.0000
2015-08-31,1595.1200,1709.6600,1582.3900,1692.6899,1651.2915,29910788,0.0000,1.0000
2015-08-28,1730.8700,1747.8400,1624.8101,1629.0601,1589.2178,41081766,0.0000,1.0000
2015-08-27,1573.9100,1688.4500,1573.9100,1671.4800,1630.6002,47549789,0.0000,1.0000
2015-08-26,1518.7500,1518.7500,1412.7000,1518.7500,1481.6056,32564399,0.0000,1.0000
2015-08-25,1484.8199,1569.6600,1450.8800,1472.0900,1436.0867,50434051,0.0000,1.0000
2015-08-24,1527.2400,1552.6899,1459.3600,1463.6000,1427.8043,32651498,0.0000,1.0000
2015-08-21,1696.9301,1696.9301,1590.8700,1624.8101,1585.0718,28723234,0.0000,1.0000
2015-08-20,1756.3300,1781.7800,1713.9000,1713.9000,1671.9828,11679307,0.0000,1.0000
2015-08-19,1781.7800,1815.7200,1747.8400,1764.8101,1721.6478,7902493,0.0000,1.0000
2015-08-18,1875.1100,1883.6000,1786.0200,1786.0200,1742.3390,6950540,0.0000,1.0000
2015-08-14,1858.1400,1909.0500,1807.2300,1866.6300,1820.9775,18905639,0.0000,1.0000
2015-08-13,1739.3600,1849.6600,1739.3600,1849.6600,1804.4226,19209481,0.0000,1.0000
2015-08-12,1773.2900,1773.2900,1696.9301,1701.1801,1659.5740,17473172,0.0000,1.0000
2015-08-11,1917.5300,1926.0200,1798.7500,1807.2300,1763.0303,17174162,0.0000,1.0000
2015-08-10,1921.7800,1930.2600,1858.1400,1879.3500,1833.3862,5554492,0.0000,1.0000
2015-08-07,1921.7800,1934.5000,1913.2900,1921.7800,1874.7786,3568202,0.0000,1.0000
2015-08-06,1964.2000,1985.4100,1917.5300,1921.7800,1874.7786,11948734,0.0000,1.0000
2015-08-05,1913.2900,1968.4399,1904.8101,1964.2000,1916.1610,16693412,0.0000,1.0000
2015-08-04,1926.0200,1951.4700,1904.8101,1909.0500,1862.3600,4730181,0.0000,1.0000
2015-08-03,1947.2300,1972.6801,1896.3199,1926.0200,1878.9149,13931370,0.0000,1.0000
2015-07-31,1862.3800,2019.3500,1722.3900,1951.4700,1903.7424,66081459,0.0000,1.0000
2015-07-30,2235.7100,2235.7100,1909.0500,1909.0500,1862.3600,88158820,0.0000,1.0000
2015-07-29,2222.9800,2261.1599,2210.2600,2235.7100,2181.0308,30943946,0.0000,1.0000
2015-07-28,2121.1699,2227.2200,2121.1699,2197.5300,2143.7844,24757255,0.0000,1.0000
2015-07-27,2155.1001,2278.1299,2099.9500,2146.6201,2094.1199,25729126,0.0000,1.0000
2015-07-24,2256.9199,2256.9199,2172.0701,2176.3201,2123.0933,12502439,0.0000,1.0000
2015-07-23,2341.7700,2350.2500,2248.4399,2261.1599,2205.8582,23930705,0.0000,1.0000
2015-07-22,2316.3101,2371.4600,2316.3101,2341.7700,2284.4968,15094410,0.0000,1.0000
2015-07-15,2248.4399,2329.0400,2248.4399,2316.3101,2259.6594,42481940,0.0000,1.0000
2015-07-14,2146.6201,2244.1899,2133.8899,2235.7100,2181.0308,71041584,0.0000,1.0000
2015-07-13,2019.3500,2125.4099,2006.6200,2121.1699,2069.2922,37791124,0.0000,1.0000
2015-07-10,1951.4700,2027.8300,1947.2300,2019.3500,1969.9623,40120856,0.0000,1.0000
2015-07-09,1900.5601,1964.2000,1879.3500,1938.7500,1891.3335,33847656,0.0000,1.0000
2015-07-08,1947.2300,2002.3800,1926.0200,1947.2300,1899.6061,61455348,0.0000,1.0000
2015-07-07,1866.6300,1955.7200,1862.3800,1955.7200,1907.8884,43414917,0.0000,1.0000
2015-07-06,1866.6300,1917.5300,1836.9301,1845.4100,1800.2764,24778116,0.0000,1.0000
2015-07-03,1866.6300,1968.4399,1866.6300,1900.5601,1854.0776,77366996,0.0000,1.0000
2015-07-02,1747.8400,1879.3500,1747.8400,1862.3800,1816.8313,48456366,0.0000,1.0000
2015-07-01,1718.1400,1756.3300,1705.4200,1730.8700,1688.5377,15536619,0.0000,1.0000
2015-06-30,1701.1801,1739.3600,1684.2100,1713.9000,1671.9828,14498393,0.0000,1.0000
2015-06-29,1730.8700,1735.1100,1696.9301,1709.6600,1667.8466,11702525,0.0000,1.0000
2015-06-26,1781.7800,1794.5100,1760.5699,1769.0500,1725.7841,6775165,0.0000,1.0000
2015-06-25,1798.7500,1832.6899,1777.5400,1790.2600,1746.4753,14505229,0.0000,1.0000
2015-06-24,1887.8400,1896.3199,1819.9600,1824.2000,1779.5852,17994230,0.0000,1.0000
2015-06-23,1862.3800,1887.8400,1836.9301,1883.6000,1837.5323,27233841,0.0000,1.0000
2015-06-22,1777.5400,1849.6600,1752.0800,1849.6600,1804.4226,26523265,0.0000,1.0000
2015-06-19,1752.0800,1794.5100,1752.0800,1777.5400,1734.0664,16090206,0.0000,1.0000
2015-06-18,1802.9900,1811.4800,1726.6300,1730.8700,1688.5377,28072177,0.0000,1.0000
2015-06-17,1730.8700,1802.9900,1726.6300,1798.7500,1754.7577,21610755,0.0000,1.0000
2015-06-16,1620.5699,1722.3900,1620.5699,1701.1801,1659.5740,20724096,0.0000,1.0000
2015-06-15,1739.3600,1743.6000,1646.0200,1646.0200,1605.7629,19442372,0.0000,1.0000
2015-06-12,1786.0200,1798.7500,1722.3900,1730.8700,1688.5377,16720991,0.0000,1.0000
2015-06-11,1866.6300,1883.6000,1769.0500,1773.2900,1729.9204,17400688,0.0000,1.0000
2015-06-10,1853.9000,1900.5601,1832.6899,1836.9301,1792.0039,21309034,0.0000,1.0000
2015-06-09,1926.0200,1926.0200,1777.5400,1853.9000,1808.5587,44132211,0.0000,1.0000
2015-06-08,2053.2900,2053.2900,1938.7500,1942.9900,1895.4698,14874248,0.0000,1.0000
2015-06-05,2061.7700,2078.7400,2027.8300,2036.3199,1986.5172,13133106,0.0000,1.0000
2015-06-04,2087.2300,2104.2000,2070.2600,2070.2600,2019.6272,12872165,0.0000,1.0000
2015-06-03,2074.5000,2108.4399,2061.7700,2087.2300,2036.1823,17257842,0.0000,1.0000
2015-06-01,2125.4099,2155.1001,2049.0500,2074.5000,2023.7637,17410942,0.0000,1.0000
2015-05-29,2214.5000,2218.7400,2112.6799,2125.4099,2073.4282,23699464,0.0000,1.0000
2015-05-28,2282.3701,2282.3701,2197.5300,2206.0100,2152.0571,18303611,0.0000,1.0000
2015-05-27,2303.5901,2324.8000,2252.6799,2252.6799,2197.5857,14766760,0.0000,1.0000
2015-05-26,2358.7400,2375.7100,2303.5901,2303.5901,2247.2507,16472307,0.0000,1.0000
2015-05-25,2375.7100,2392.6799,2346.0100,2350.2500,2292.7693,6396717,0.0000,1.0000
2015-05-22,2375.7100,2405.3999,2367.2200,2375.7100,2317.6067,7528642,0.0000,1.0000
2015-05-21,2413.8899,2422.3701,2367.2200,2371.4600,2313.4607,16206062,0.0000,1.0000
2015-05-20,2384.1899,2430.8601,2337.5300,2396.9199,2338.2979,19152555,0.0000,1.0000
2015-05-19,2329.0400,2384.1899,2273.8899,2375.7100,2317.6067,14092602,0.0000,1.0000
2015-05-18,2329.0400,2362.9800,2320.5601,2324.8000,2267.9419,6849534,0.0000,1.0000
2015-05-15,2329.0400,2333.2800,2303.5901,2320.5601,2263.8057,3326944,0.0000,1.0000
2015-05-13,2375.7100,2375.7100,2290.8601,2312.0701,2255.5234,22498710,0.0000,1.0000
2015-05-12,2418.1299,2435.1001,2401.1599,2401.1599,2342.4343,7587218,0.0000,1.0000
2015-05-11,2477.5200,2494.4900,2422.3701,2422.3701,2363.1257,8053943,0.0000,1.0000
2015-05-08,2396.9199,2473.2800,2396.9199,2460.5500,2400.3718,15343683,0.0000,1.0000
2015-05-07,2367.2200,2481.7600,2337.5300,2396.9199,2338.2979,25657350,0.0000,1.0000
2015-05-06,2286.6201,2375.7100,2269.6499,2375.7100,2317.6067,13494346,0.0000,1.0000
2015-05-05,2290.8601,2324.8000,2239.9500,2278.1299,2222.4133,18222878,0.0000,1.0000
2015-05-04,2290.8601,2354.4900,2256.9199,2278.1299,2222.4133,7837788,0.0000,1.0000
2015-04-30,2362.9800,2413.8899,2307.8301,2346.0100,2288.6333,9308323,0.0000,1.0000
2015-04-29,2426.6101,2439.3401,2307.8301,2384.1899,2325.8792,13397466,0.0000,1.0000
2015-04-28,2375.7100,2430.8601,2273.8899,2409.6399,2350.7068,13001575,0.0000,1.0000
2015-04-27,2528.4299,2541.1599,2333.2800,2333.2800,2276.2146,23608830,0.0000,1.0000
2015-04-24,2579.3401,2609.0300,2524.1899,2524.1899,2462.4553,17995526,0.0000,1.0000
2015-04-23,2613.2800,2647.2200,2575.1001,2579.3401,2516.2568,12100773,0.0000,1.0000
2015-04-22,2668.4299,2681.1499,2609.0300,2609.0300,2545.2205,11158014,0.0000,1.0000
2015-04-21,2659.9399,2685.3999,2642.9700,2668.4299,2603.1675,13930899,0.0000,1.0000
2015-04-20,2630.2500,2668.4299,2617.5200,2659.9399,2594.8853,7981459,0.0000,1.0000
2015-04-17,2604.7900,2664.1799,2596.3101,2651.4600,2586.6125,15978475,0.0000,1.0000
2015-04-16,2600.5500,2626.0000,2570.8501,2596.3101,2532.8115,10468299,0.0000,1.0000
2015-04-15,2579.3401,2621.7600,2519.9500,2579.3401,2516.2568,11191839,0.0000,1.0000
2015-04-14,2566.6101,2583.5801,2536.9099,2545.3999,2483.1467,5183470,0.0000,1.0000
2015-04-13,2566.6101,2613.2800,2562.3701,2566.6101,2503.8381,7560464,0.0000,1.0000
2015-04-10,2664.1799,2664.1799,2596.3101,2609.0300,2545.2205,13031629,0.0000,1.0000
2015-04-09,2659.9399,2681.1499,2626.0000,2651.4600,2586.6125,14766406,0.0000,1.0000
2015-04-08,2634.4900,2698.1201,2583.5801,2651.4600,2586.6125,47310887,0.0000,1.0000
2015-04-07,2447.8301,2630.2500,2443.5801,2630.2500,2565.9214,33745943,0.0000,1.0000
2015-04-06,2498.7300,2515.7000,2435.1001,2435.1001,2375.5444,18035598,0.0000,1.0000
2015-04-02,2570.8501,2579.3401,2477.5200,2498.7300,2437.6182,21918133,0.0000,1.0000
2015-04-01,2592.0601,2596.3101,2541.1599,2575.1001,2512.1204,14751202,0.0000,1.0000
2015-03-31,2604.7900,2621.7600,2592.0601,2592.0601,2528.6655,15123050,0.0000,1.0000
2015-03-30,2596.3101,2604.7900,2558.1299,2579.3401,2516.2568,20589147,0.0000,1.0000
2015-03-27,2587.8201,2604.7900,2536.9099,2558.1299,2460.4634,13972385,0.0000,1.0000
2015-03-26,2626.0000,2651.4600,2549.6399,2566.6101,2468.6196,14860222,0.0000,1.0000
2015-03-25,2681.1499,2681.1499,2617.5200,2634.4900,2533.9080,9412394,0.0000,1.0000
2015-03-24,2723.5801,2744.7900,2685.3999,2685.3999,2582.8740,11894637,0.0000,1.0000
2015-03-23,2799.9399,2812.6699,2732.0601,2732.0601,2627.7529,13973800,0.0000,1.0000
2015-03-20,2749.0300,2791.4500,2732.0601,2782.9700,2676.7190,12083919,0.0000,1.0000
2015-03-19,2757.5200,2787.2100,2753.2700,2757.5200,2652.2410,20972898,0.0000,1.0000
2015-03-18,2681.1499,2736.3000,2638.7300,2727.8201,2623.6746,22845924,0.0000,1.0000
2015-03-17,2617.5200,2681.1499,2604.7900,2681.1499,2578.7864,14478003,0.0000,1.0000
2015-03-16,2630.2500,2642.9700,2604.7900,2604.7900,2505.3418,7823880,0.0000,1.0000
2015-03-13,2693.8799,2702.3701,2617.5200,2638.7300,2537.9861,9343563,0.0000,1.0000
2015-03-12,2647.2200,2685.3999,2621.7600,2651.4600,2550.2300,15466375,0.0000,1.0000
2015-03-11,2689.6399,2706.6101,2592.0601,2626.0000,2525.7422,34065696,0.0000,1.0000
2015-03-10,2706.6101,2753.2700,2664.1799,2723.5801,2619.5967,21253522,0.0000,1.0000
2015-03-09,2770.2400,2770.2400,2698.1201,2706.6101,2603.2744,16589696,0.0000,1.0000
2015-03-06,2799.9399,2812.6699,2766.0000,2770.2400,2664.4751,7735486,0.0000,1.0000
2015-03-05,2791.4500,2816.9099,2778.7300,2791.4500,2684.8752,10184375,0.0000,1.0000
2015-03-04,2850.8501,2880.5400,2766.0000,2804.1799,2697.1194,22985942,0.0000,1.0000
2015-03-03,2906.0000,2910.2400,2846.6001,2850.8501,2742.0076,18974233,0.0000,1.0000
2015-03-02,2910.2400,2948.4199,2884.7900,2889.0300,2778.7300,11515718,0.0000,1.0000
2015-02-27,2922.9700,2927.2100,2897.5100,2918.7200,2807.2864,6472619,0.0000,1.0000
2015-02-26,2867.8201,2927.2100,2867.8201,2918.7200,2807.2864,18233249,0.0000,1.0000
2015-02-25,2969.6299,2973.8701,2910.2400,2918.7200,2807.2864,26782320,0.0000,1.0000
2015-02-24,2944.1799,2973.8701,2935.6899,2944.1799,2831.7742,13207594,0.0000,1.0000
2015-02-23,2978.1201,3003.5701,2935.6899,2944.1799,2831.7742,37380265,0.0000,1.0000
2015-02-20,2893.2700,2982.3601,2893.2700,2961.1499,2848.0962,28403598,0.0000,1.0000
2015-02-18,2884.7900,2914.4800,2872.0601,2893.2700,2782.8079,20986098,0.0000,1.0000
2015-02-17,2850.8501,2906.0000,2838.1201,2855.0901,2746.0857,12498668,0.0000,1.0000
2015-02-16,2927.2100,2935.6899,2825.3899,2850.8501,2742.0076,19258275,0.0000,1.0000
2015-02-13,2978.1201,2986.6001,2910.2400,2914.4800,2803.2083,19387213,0.0000,1.0000
2015-02-12,2986.6001,2999.3301,2944.1799,2944.1799,2831.7742,12382929,0.0000,1.0000
2015-02-11,2986.6001,3029.0300,2969.6299,2969.6299,2856.2524,21697028,0.0000,1.0000
2015-02-10,2973.8701,2973.8701,2922.9700,2944.1799,2831.7742,14315946,0.0000,1.0000
2015-02-09,2990.8401,3012.0601,2927.2100,2965.3899,2852.1743,18046913,0.0000,1.0000
2015-02-06,3020.5400,3045.9900,2982.3601,2986.6001,2872.5747,22969677,0.0000,1.0000
2015-02-05,2986.6001,3135.0801,2969.6299,2995.0901,2880.7407,110211666,0.0000,1.0000
2015-02-04,3253.8701,3283.5701,2884.7900,2893.2700,2782.8079,141509074,0.0000,1.0000
2015-02-03,3164.7800,3266.6001,3164.7800,3224.1699,3101.0745,46232942,0.0000,1.0000
2015-02-02,3118.1101,3173.2600,3113.8701,3160.5400,3039.8738,17658330,0.0000,1.0000
2015-01-30,3147.8101,3207.2000,3135.0801,3135.0801,3015.3860,62146595,0.0000,1.0000
2015-01-29,3075.6899,3139.3301,3075.6899,3135.0801,3015.3860,21693492,0.0000,1.0000
2015-01-28,3071.4500,3109.6299,3062.9600,3088.4199,2970.5073,11008450,0.0000,1.0000
2015-01-27,3062.9600,3088.4199,3029.0300,3079.9299,2962.3416,25670432,0.0000,1.0000
2015-01-26,3118.1101,3160.5400,3020.5400,3037.5100,2921.5413,41105220,0.0000,1.0000
2015-01-23,3118.1101,3202.9600,3118.1101,3130.8401,3011.3079,47557450,0.0000,1.0000
2015-01-22,3037.5100,3101.1399,3007.8101,3092.6599,2974.5854,40067819,0.0000,1.0000
2015-01-21,3041.7500,3062.9600,2986.6001,3012.0601,2897.0627,26588677,0.0000,1.0000
2015-01-20,2969.6299,3033.2700,2935.6899,3029.0300,2913.3850,24867807,0.0000,1.0000
2015-01-19,2948.4199,3003.5701,2948.4199,2956.9099,2844.0181,9081326,0.0000,1.0000
2015-01-16,2995.0901,3007.8101,2935.6899,2939.9399,2827.6960,13375779,0.0000,1.0000
2015-01-15,2995.0901,3007.8101,2931.4500,2995.0901,2880.7407,20027663,0.0000,1.0000
2015-01-14,3041.7500,3054.4800,2914.4800,2939.9399,2827.6960,25569308,0.0000,1.0000
2015-01-13,3029.0300,3067.2100,3024.7800,3033.2700,2917.4629,10614680,0.0000,1.0000
2015-01-12,3020.5400,3058.7200,2978.1201,3041.7500,2925.6194,14543180,0.0000,1.0000
2015-01-09,3075.6899,3101.1399,3007.8101,3020.5400,2905.2190,34877514,0.0000,1.0000
2015-01-08,3050.2400,3118.1101,3045.9900,3058.7200,2941.9412,57369623,0.0000,1.0000
2015-01-07,2935.6899,3041.7500,2935.6899,3033.2700,2917.4629,45694088,0.0000,1.0000
2015-01-06,2880.5400,2952.6599,2816.9099,2935.6899,2823.6082,53212005,0.0000,1.0000
2015-01-05,3012.0601,3012.0601,2889.0300,2901.7600,2790.9739,43739620,0.0000,1.0000
2015-01-02,2952.6599,3041.7500,2944.1799,3033.2700,2917.4629,39706108,0.0000,1.0000
2014-12-30,2969.6299,3075.6899,2901.7600,2952.6599,2839.9307,96676540,0.0000,1.0000
2014-12-29,2766.0000,2969.6299,2766.0000,2961.1499,2848.0962,108981093,0.0000,1.0000
2014-12-24,2642.9700,2757.5200,2642.9700,2753.2700,2648.1531,77586333,0.0000,1.0000
2014-12-23,2549.6399,2651.4600,2536.9099,2638.7300,2537.9861,82835922,0.0000,1.0000
2014-12-22,2579.3401,2587.8201,2536.9099,2545.3999,2448.2192,9729318,0.0000,1.0000
2014-12-19,2545.3999,2579.3401,2536.9099,2553.8799,2456.3755,29777371,0.0000,1.0000
2014-12-18,2502.9800,2532.6699,2490.2500,2519.9500,2423.7410,31607261,0.0000,1.0000
2014-12-17,2464.7900,2494.4900,2447.8301,2452.0701,2358.4524,20266211,0.0000,1.0000
2014-12-16,2528.4299,2532.6699,2447.8301,2464.7900,2370.6868,45385649,0.0000,1.0000
2014-12-15,2587.8201,2604.7900,2553.8799,2570.8501,2472.6978,25543615,0.0000,1.0000
2014-12-12,2621.7600,2634.4900,2583.5801,2613.2800,2513.5076,31376963,0.0000,1.0000
2014-12-11,2570.8501,2630.2500,2553.8799,2609.0300,2509.4199,48905529,0.0000,1.0000
2014-12-10,2515.7000,2583.5801,2515.7000,2579.3401,2480.8635,41247241,0.0000,1.0000
2014-12-09,2473.2800,2553.8799,2464.7900,2515.7000,2419.6531,29882502,0.0000,1.0000
2014-12-08,2583.5801,2596.3101,2486.0100,2498.7300,2403.3313,36045503,0.0000,1.0000
