timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,"euclidean_distance
","predictions
",distance_weighted
2007-08-06,1162.4,1162.4,1128.46,1136.95,903.2622,12577398,0,1,,,
2007-08-07,1111.49,1170.88,1086.04,1111.49,883.0353,6808166,0,1,,,
2007-08-08,1119.98,1153.91,1094.52,1119.98,889.7803,20536463,0,1,,,
2007-08-09,1119.98,1170.88,1119.98,1119.98,889.7803,27031122,0,1,,,
2007-08-10,1103.01,1103.01,1060.58,1103.01,876.2983,17328322,0,1,,,
2007-08-13,1094.52,1119.98,1077.55,1094.52,869.5533,4,0,1,,,
2007-08-14,1060.58,1094.52,1052.1,1060.58,842.5894,2242281,0,1,,,
2007-08-15,1018.16,1035.13,924.828,950.282,754.9619,24223115,0,1,,,
2007-08-16,890.89,890.89,780.589,865.436,687.5551,23762283,0,1,,,
2007-08-20,933.313,941.798,899.374,907.859,721.2585,27154286,0,1,,,
2007-08-21,924.828,967.252,916.344,924.828,734.7396,36161124,0,1,,,
2007-08-22,924.828,975.736,924.828,975.736,775.1841,28852644,0,1,,,
2007-08-23,1001.19,1026.64,992.706,992.706,788.6661,34170474,0,1,,,
2007-08-24,992.706,992.706,967.252,992.706,788.6661,5223542,0,1,,,
2007-08-27,1026.64,1052.1,1001.19,1026.64,815.6254,25874329,0,1,,,
2007-08-28,1018.16,1052.1,1009.68,1018.16,808.8882,14357079,0,1,,,
2007-08-29,992.706,992.706,958.767,992.706,788.6661,13814335,0,1,,,
2007-08-30,1018.16,1026.64,1009.68,1018.16,808.8882,8239572,0,1,,,
2007-08-31,1043.61,1052.1,1018.16,1043.61,829.1073,12632792,0,1,,,
2007-09-03,1060.58,1060.58,1043.61,1060.58,842.5894,3901156,0,1,,,
2007-09-04,1052.1,1069.0699,1043.61,1052.1,835.8523,8339752,0,1,,,
2007-09-05,1052.1,1069.0699,1043.61,1052.1,835.8523,6827023,0,1,,,
2007-09-06,1060.58,1060.58,1035.13,1060.58,842.5894,5385010,0,1,,,
2007-09-07,1077.55,1077.55,1069.0699,1077.55,856.0714,10467709,0,1,,,
2007-09-10,1060.58,1060.58,1026.64,1060.58,842.5894,6736860,0,1,,,
2007-09-11,1035.13,1060.58,1026.64,1035.13,822.3702,5051467,0,1,,,
2007-09-12,1018.16,1052.1,1018.16,1018.16,808.8882,3980711,0,1,,,
2007-09-13,1018.16,1026.64,1018.16,1026.64,815.6254,2259960,0,1,,,
2007-09-14,1043.61,1043.61,1018.16,1043.61,829.1073,4801604,0,1,,,
2007-09-17,1009.68,1043.61,1001.19,1009.68,802.1512,7504716,0,1,,,
2007-09-18,1018.16,1018.16,1009.68,1018.16,808.8882,6277208,0,1,,,
2007-09-19,1052.1,1052.1,1026.64,1052.1,835.8523,32707245,0,1,,,
2007-09-20,1043.61,1052.1,1018.16,1043.61,829.1073,9862500,0,1,,,
2007-09-21,1043.61,1043.61,1018.16,1043.61,829.1073,2625325,0,1,,,
2007-09-24,1043.61,1052.1,1035.13,1052.1,835.8523,15879237,0,1,,,
2007-09-25,1043.61,1060.58,1035.13,1043.61,829.1073,13872676,0,1,,,
2007-09-26,1043.61,1052.1,1035.13,1043.61,829.1073,6284279,0,1,,,
2007-09-27,1052.1,1077.55,1043.61,1052.1,835.8523,31015369,0,1,,,
2007-09-28,1060.58,1069.0699,1052.1,1060.58,842.5894,7901314,0,1,,,
2007-10-01,1043.61,1052.1,1043.61,1043.61,829.1073,2784435,0,1,,,
2007-10-02,1086.04,1103.01,1052.1,1086.04,862.8163,49191103,0,1,,,
2007-10-03,1069.0699,1119.98,1069.0699,1069.0699,849.3342,40353393,0,1,,,
2007-10-04,1077.55,1103.01,1077.55,1077.55,856.0714,20525856,0,1,,,
2007-10-05,1094.52,1136.95,1086.04,1094.52,869.5533,56949807,0,1,,,
2007-10-08,1119.98,1128.46,1103.01,1119.98,889.7803,33324830,0,1,,,
2007-10-09,1153.91,1153.91,1119.98,1153.91,916.7364,26157782,0,1,,,
2007-10-10,1187.85,1196.34,1170.88,1187.85,943.7004,26589148,0,1,,,
2007-10-11,1221.79,1230.28,1170.88,1221.79,970.6644,44240406,0,1,,,
2007-10-17,1204.8199,1332.09,1196.34,1323.61,1051.5563,62923526,0,1,,,
2007-10-18,1306.64,1391.48,1298.15,1306.64,1038.0742,54484771,0,1,,,
2007-10-19,1298.15,1349.0601,1281.1801,1315.12,1044.8115,28813161,0,1,,,
2007-10-22,1255.73,1272.7,1213.3101,1221.79,970.6644,48377282,0,1,,,
2007-10-23,1247.25,1340.58,1238.76,1332.09,1058.2933,51547118,0,1,,,
2007-10-24,1349.0601,1366.03,1298.15,1306.64,1038.0742,48480998,0,1,,,
2007-10-25,1332.09,1391.48,1306.64,1383,1098.7395,91026582,0,1,,,
2007-10-26,1399.97,1416.9399,1383,1408.45,1118.9583,61500959,0,1,,,
2007-10-29,1433.91,1442.39,1349.0601,1374.52,1092.0023,62267047,0,1,,,
2007-10-30,1374.52,1374.52,1332.09,1340.58,1065.0382,12341678,0,1,,,
2007-10-31,1340.58,1374.52,1323.61,1323.61,1051.5563,23123484,0,1,,,
2007-11-01,1349.0601,1349.0601,1289.67,1315.12,1044.8115,20868238,0,1,,,
2007-11-02,1281.1801,1315.12,1264.21,1315.12,1044.8115,10734661,0,1,,,
2007-11-05,1315.12,1315.12,1255.73,1264.21,1004.3655,5730339,0,1,,,
2007-11-06,1238.76,1281.1801,1221.79,1238.76,984.1464,17215177,0,1,,,
2007-11-07,1238.76,1238.76,1179.37,1196.34,950.4451,22863014,0,1,,,
2007-11-08,1170.88,1179.37,1162.4,1179.37,936.9634,9531314,0,1,,,
2007-11-09,1170.88,1264.21,1162.4,1255.73,997.6285,22452273,0,1,,,
2007-11-12,1230.28,1247.25,1204.8199,1204.8199,957.1824,7083368,0,1,,,
2007-11-13,1196.34,1213.3101,1187.85,1204.8199,957.1824,5676123,0,1,,,
2007-11-14,1230.28,1238.76,1204.8199,1230.28,977.4094,15930506,0,1,,,
2007-11-15,1230.28,1272.7,1213.3101,1255.73,997.6285,27988143,0,1,,,
2007-11-16,1255.73,1264.21,1213.3101,1230.28,977.4094,10759412,0,1,,,
2007-11-19,1230.28,1247.25,1213.3101,1221.79,970.6644,4693763,0,1,,,
2007-11-20,1221.79,1221.79,1179.37,1204.8199,957.1824,7950226,0,1,,,
2007-11-21,1196.34,1213.3101,1145.4301,1145.4301,909.9995,9150038,0,1,,,
2007-11-22,1119.98,1145.4301,1111.49,1119.98,889.7803,3853423,0,1,,,
2007-11-23,1136.95,1145.4301,1119.98,1136.95,903.2622,5735642,0,1,,,
2007-11-26,1153.91,1162.4,1145.4301,1153.91,916.7364,4383792,0,1,,,
2007-11-27,1153.91,1153.91,1136.95,1153.91,916.7364,2030723,0,1,,,
2007-11-28,1170.88,1170.88,1153.91,1170.88,930.2183,7154673,0,1,,,
2007-11-29,1187.85,1213.3101,1162.4,1170.88,930.2183,13556812,0,1,,,
2007-11-30,1187.85,1187.85,1162.4,1162.4,923.4813,4334880,0,1,,,
2007-12-03,1170.88,1204.8199,1162.4,1170.88,930.2183,9672156,0,1,,,
2007-12-04,1187.85,1204.8199,1170.88,1187.85,943.7004,11623913,0,1,,,
2007-12-05,1213.3101,1230.28,1187.85,1213.3101,963.9275,14307578,0,1,,,
2007-12-06,1221.79,1238.76,1213.3101,1230.28,977.4094,17754975,0,1,,,
2007-12-07,1238.76,1238.76,1213.3101,1213.3101,963.9275,7361517,0,1,,,
2007-12-10,1196.34,1221.79,1196.34,1196.34,950.4451,1441424,0,1,,,
2007-12-11,1213.3101,1213.3101,1187.85,1213.3101,963.9275,1140293,0,1,,,
2007-12-12,1204.8199,1221.79,1187.85,1213.3101,963.9275,5620729,0,1,,,
2007-12-13,1179.37,1204.8199,1170.88,1179.37,936.9634,3265303,0,1,,,
2007-12-14,1179.37,1179.37,1162.4,1179.37,936.9634,3617703,0,1,,,
2007-12-17,1145.4301,1162.4,1128.46,1145.4301,909.9995,3231713,0,1,,,
2007-12-18,1128.46,1145.4301,1119.98,1145.4301,909.9995,1028915,0,1,,,
2007-12-19,1136.95,1145.4301,1136.95,1136.95,903.2622,509154,0,1,,,
2007-12-26,1162.4,1162.4,1145.4301,1145.4301,909.9995,350633,0,1,,,
2007-12-27,1145.4301,1179.37,1153.91,1153.91,916.7364,1413727,0,1,,,
2007-12-28,1153.91,1170.88,1153.91,1153.91,916.7364,2114992,0,1,,,
2007-12-31,1208.25,1208.25,1208.25,1208.25,959.9073,0,0,1,,,
2008-01-02,1153.91,1162.4,1145.4301,1153.91,916.7364,87216,0,1,,,
2008-01-03,1145.4301,1145.4301,1128.46,1136.95,903.2622,365365,0,1,,,
2008-01-04,1179.37,1187.85,1145.4301,1179.37,936.9634,4359630,0,1,,,
2008-01-07,1162.4,1179.37,1162.4,1179.37,936.9634,1698948,0,1,,,
2008-01-08,1179.37,1187.85,1153.91,1153.91,916.7364,715408,0,1,,,
2008-01-09,1153.91,1162.4,1145.4301,1153.91,916.7364,1246956,0,1,,,
2008-01-14,1153.91,1179.37,1145.4301,1153.91,916.7364,2944725,0,1,,,
2008-01-15,1162.4,1162.4,1060.58,1086.04,862.8163,6748646,0,1,,,
2008-01-16,1060.58,1069.0699,967.252,1001.19,795.4063,12592130,0,1,,,
2008-01-17,1018.16,1026.64,992.706,1018.16,808.8882,10068165,0,1,,,
2008-01-18,992.706,1009.68,975.736,1001.19,795.4063,1045416,0,1,,,
2008-01-21,984.221,992.706,950.282,967.252,768.4438,877465,0,1,,,
2008-01-22,924.828,924.828,831.497,882.405,701.0362,4973679,0,1,,,
2008-01-23,924.828,933.313,873.92,924.828,734.7396,4139822,0,1,,,
2008-01-24,941.798,958.767,907.859,933.313,741.4807,5874717,0,1,,,
2008-01-25,975.736,975.736,924.828,975.736,775.1841,9326238,0,1,,,
2008-01-28,933.313,950.282,924.828,950.282,754.9619,3510451,0,1,,,
2008-01-29,958.767,967.252,924.828,924.828,734.7396,3258231,0,1,,,
2008-01-30,933.313,950.282,916.344,933.313,741.4807,12810760,0,1,,,
2008-01-31,933.313,950.282,933.313,950.282,754.9619,4439775,0,1,,,
2008-02-01,941.798,958.767,933.313,941.798,748.2216,744284,0,1,,,
2008-02-04,958.767,958.767,933.313,958.767,761.7029,4296575,0,1,,,
2008-02-05,950.282,950.282,924.828,950.282,754.9619,1364815,0,1,,,
2008-02-06,950.282,924.828,907.859,916.344,727.9995,1212187,0,1,,,
2008-02-11,916.344,916.344,873.92,882.405,701.0362,1119078,0,1,,,
2008-02-12,899.374,907.859,882.405,899.374,714.5175,1010058,0,1,,,
2008-02-13,899.374,907.859,890.89,899.374,714.5175,610513,0,1,,,
2008-02-14,907.859,924.828,907.859,907.859,721.2585,718355,0,1,,,
2008-02-15,899.374,907.859,890.89,899.374,714.5175,357115,0,1,,,
2008-02-18,890.89,916.344,882.405,890.89,707.7772,1367173,0,1,,,
2008-02-19,890.89,890.89,882.405,890.89,707.7772,1398405,0,1,,,
2008-02-20,873.92,899.374,865.436,873.92,694.2952,1931720,0,1,,,
2008-02-21,882.405,890.89,873.92,882.405,701.0362,1110828,0,1,,,
2008-02-22,873.92,890.89,873.92,873.92,694.2952,1378958,0,1,,,
2008-02-25,856.951,873.92,848.466,856.951,680.814,3823369,0,1,,,
2008-02-26,856.951,873.92,839.982,856.951,680.814,6565375,0,1,,,
2008-02-27,856.951,873.92,848.466,856.951,680.814,2068438,0,1,,,
2008-02-28,856.951,856.951,848.466,856.951,680.814,1132632,0,1,,,
2008-02-29,856.951,856.951,823.012,831.497,660.5918,5501691,0,1,,,
2008-03-03,814.528,831.497,806.043,814.528,647.1107,3369020,0,1,,,
2008-03-04,831.497,831.497,772.104,789.074,626.8884,3084388,0,1,,,
2008-03-05,772.104,789.074,763.62,772.104,613.4064,1354208,0,1,,,
2008-03-06,780.589,797.558,772.104,789.074,626.8884,865679,0,1,,,
2008-03-10,763.62,772.104,746.65,763.62,606.6663,937574,0,1,,,
2008-03-11,746.65,746.65,721.196,746.65,593.1843,1144418,0,1,,,
2008-03-12,763.62,772.104,746.65,763.62,606.6663,1011236,0,1,,,
2008-03-13,763.62,763.62,687.258,687.258,545.9997,2092010,0,1,,,
2008-03-14,712.712,746.65,636.35,653.319,519.0364,3618293,0,1,,,
2008-03-17,602.411,610.896,551.503,602.411,478.592,5638408,0,1,,,
2008-03-18,559.988,602.411,559.988,602.411,478.592,728962,0,1,,,
2008-03-19,636.35,644.834,602.411,610.896,485.333,3446807,0,1,,,
2008-03-24,619.38,619.38,593.927,619.38,492.0732,528011,0,1,,,
2008-03-25,636.35,653.319,610.896,636.35,505.5551,3307732,0,1,,,
2008-03-26,661.804,687.258,644.834,661.804,525.7773,4082660,0,1,,,
2008-03-27,661.804,670.289,644.834,661.804,525.7773,1944685,0,1,,,
2008-03-28,644.834,695.742,644.834,678.773,539.2587,16252263,0,1,,,
2008-03-31,661.804,678.773,636.35,661.804,525.7773,9481224,0,1,,,
2008-04-01,661.804,687.258,610.896,619.38,492.0732,16437303,0,1,,,
2008-04-02,636.35,644.834,576.957,585.442,465.1108,4603600,0,1,,,
2008-04-03,610.896,619.38,551.503,568.473,451.6296,3305965,0,1,,,
2008-04-04,568.473,610.896,551.503,610.896,485.333,6285458,0,1,,,
2008-04-07,593.927,636.35,559.988,568.473,451.6296,21577165,0,1,,,
2008-04-08,576.957,576.957,509.08,509.08,404.4441,5702642,0,1,,,
2008-04-09,492.111,534.534,475.141,492.111,390.9629,4559402,0,1,,,
2008-04-10,492.111,509.08,475.141,492.111,390.9629,5785733,0,1,,,
2008-04-11,500.595,543.018,500.595,543.018,431.4066,11389372,0,1,,,
2008-04-14,526.049,526.049,500.595,517.565,411.1851,2175101,0,1,,,
2008-04-15,517.565,534.534,517.565,517.565,411.1851,6007898,0,1,,,
2008-04-16,526.049,551.503,526.049,543.018,431.4066,8563097,0,1,,,
2008-04-17,551.503,568.473,534.534,543.018,431.4066,7629058,0,1,,,
2008-04-18,534.534,568.473,534.534,568.473,451.6296,7178245,0,1,,,
2008-04-21,576.957,576.957,543.018,551.503,438.1476,6349691,0,1,,,
2008-04-22,534.534,534.534,517.565,534.534,424.6663,4046713,0,1,,,
2008-04-23,526.049,526.049,500.595,517.565,411.1851,7037992,0,1,,,
2008-04-24,526.049,526.049,500.595,509.08,404.4441,2982440,0,1,,,
2008-04-25,509.08,517.565,500.595,509.08,404.4441,1829183,0,1,,,
2008-04-28,509.08,517.565,500.595,509.08,404.4441,312918,0,1,,,
2008-04-29,509.08,517.565,509.08,517.565,411.1851,2256424,0,1,,,
2008-04-30,509.08,509.08,500.595,509.08,404.4441,344740,0,1,,,
2008-05-05,543.018,551.503,534.534,551.503,438.1476,7692703,0,1,,,
2008-05-06,551.503,551.503,526.049,534.534,424.6663,2352480,0,1,,,
2008-05-07,534.534,543.018,526.049,526.049,417.9254,1684215,0,1,,,
2008-05-08,526.049,526.049,500.595,509.08,404.4441,11493089,0,1,,,
2008-05-09,517.565,526.049,517.565,517.565,411.1851,2862812,0,1,,,
2008-05-12,517.565,517.565,509.08,509.08,404.4441,2364855,0,1,,,
2008-05-13,509.08,543.018,509.08,534.534,424.6663,12506093,0,1,,,
2008-05-14,526.049,619.38,526.049,610.896,485.333,84523084,0,1,,,
2008-05-15,627.865,627.865,585.442,602.411,478.592,31033638,0,1,,,
2008-05-16,610.896,636.35,602.411,610.896,485.333,33548174,0,1,,,
2008-05-21,602.411,619.38,593.927,602.411,478.592,5095664,0,1,,,
2008-05-22,585.442,585.442,568.473,576.957,458.3698,4115071,0,1,,,
2008-05-23,576.957,593.927,543.018,551.503,438.1476,5095075,0,1,,,
2008-05-26,534.534,543.018,526.049,543.018,431.4066,5290133,0,1,,,
2008-05-27,543.018,559.988,534.534,534.534,424.6663,5090950,0,1,,,
2008-05-28,543.018,568.473,534.534,551.503,438.1476,8967355,0,1,,,
2008-05-29,593.927,619.38,568.473,576.957,458.3698,20083293,0,1,,,
2008-05-30,576.957,593.927,576.957,593.927,471.8517,6444568,0,1,,,
2008-06-02,593.927,593.927,568.473,576.957,458.3698,1161507,0,1,,,
2008-06-03,559.988,576.957,551.503,559.988,444.8886,1332404,0,1,,,
2008-06-04,559.988,568.473,551.503,559.988,444.8886,2292960,0,1,,,
2008-06-05,559.988,585.442,551.503,568.473,451.6296,13604545,0,1,,,
2008-06-06,576.957,585.442,551.503,559.988,444.8886,4558224,0,1,,,
2008-06-09,543.018,551.503,534.534,551.503,438.1476,1138525,0,1,,,
2008-06-10,551.503,551.503,526.049,534.534,424.6663,2312997,0,1,,,
2008-06-11,534.534,551.503,526.049,534.534,424.6663,2902295,0,1,,,
2008-06-12,543.018,543.018,517.565,543.018,431.4066,4095035,0,1,,,
2008-06-13,534.534,568.473,526.049,543.018,431.4066,22329109,0,1,,,
2008-06-16,543.018,551.503,534.534,543.018,431.4066,431367,0,1,,,
2008-06-17,534.534,551.503,526.049,534.534,424.6663,4756817,0,1,,,
2008-06-18,526.049,551.503,517.565,526.049,417.9254,13030568,0,1,,,
2008-06-19,526.049,534.534,517.565,526.049,417.9254,5033788,0,1,,,
2008-06-20,543.018,543.018,517.565,543.018,431.4066,16165636,0,1,,,
2008-06-23,534.534,534.534,526.049,534.534,424.6663,1186847,0,1,,,
2008-06-24,534.534,534.534,526.049,534.534,424.6663,159700,0,1,,,
2008-06-25,526.049,526.049,509.08,526.049,417.9254,1482675,0,1,,,
2008-06-26,509.08,534.534,509.08,509.08,404.4441,2881080,0,1,,,
2008-06-27,517.565,517.565,500.595,517.565,411.1851,5110397,0,1,,,
2008-06-30,509.08,534.534,500.595,509.08,404.4441,15634089,0,1,,,
2008-07-01,517.565,517.565,500.595,517.565,411.1851,4833426,0,1,,,
2008-07-02,509.08,517.565,509.08,509.08,404.4441,1347726,0,1,,,
2008-07-03,483.626,500.595,483.626,483.626,384.2219,5532334,0,1,,,
2008-07-04,492.111,509.08,483.626,492.111,390.9629,5577121,0,1,,,
2008-07-07,492.111,500.595,483.626,492.111,390.9629,1273474,0,1,,,
2008-07-08,475.141,509.08,475.141,475.141,377.481,2184530,0,1,,,
2008-07-09,483.626,492.111,475.141,483.626,384.2219,2951207,0,1,,,
2008-07-10,483.626,483.626,466.657,483.626,384.2219,1850987,0,1,,,
2008-07-11,483.626,483.626,475.141,483.626,396.3325,2676004,0,1,,,
2008-07-14,475.141,483.626,475.141,475.141,389.3791,1310600,0,1,,,
2008-07-15,475.141,475.141,466.657,475.141,389.3791,962914,0,1,,,
2008-07-16,449.687,466.657,449.687,449.687,368.5194,1375423,0,1,,,
2008-07-17,458.172,458.172,424.233,432.718,354.6133,1328868,0,1,,,
2008-07-18,424.233,441.203,415.749,424.233,347.6599,2073741,0,1,,,
2008-07-21,449.687,449.687,424.233,449.687,368.5194,1515086,0,1,,,
2008-07-22,466.657,483.626,458.172,466.657,382.4264,4361398,0,1,,,
2008-07-23,475.141,517.565,458.172,517.565,424.1456,16020669,0,1,,,
2008-07-24,500.595,517.565,492.111,500.595,410.2386,4064981,0,1,,,
2008-07-25,500.595,517.565,483.626,500.595,410.2386,8431094,0,1,,,
2008-07-28,475.141,500.595,466.657,475.141,389.3791,8716903,0,1,,,
2008-07-29,475.141,483.626,466.657,475.141,389.3791,1076648,0,1,,,
2008-07-31,483.626,492.111,475.141,483.626,396.3325,1822700,0,1,,,
2008-08-01,483.626,483.626,458.172,458.172,375.473,2088474,0,1,,,
2008-08-04,458.172,466.657,449.687,458.172,375.473,912234,0,1,,,
2008-08-05,458.172,458.172,424.233,432.718,354.6133,4151019,0,1,,,
2008-08-06,449.687,449.687,407.264,407.264,333.7537,10144774,0,1,,,
2008-08-07,411.506,415.749,407.264,411.506,337.2301,2465036,0,1,,,
2008-08-08,403.022,411.506,398.779,403.022,330.2774,2443821,0,1,,,
2008-08-11,403.022,403.022,377.568,381.81,312.8941,2544002,0,1,,,
2008-08-12,364.841,377.568,360.598,364.841,298.988,1749038,0,1,,,
2008-08-13,356.356,369.083,356.356,356.356,292.0345,705390,0,1,,,
2008-08-14,360.598,360.598,352.114,360.598,295.5108,944645,0,1,,,
2008-08-15,352.114,356.356,347.871,352.114,288.5582,868037,0,1,,,
2008-08-19,335.144,352.114,330.902,335.144,274.6512,1469710,0,1,,,
2008-08-20,339.387,339.387,335.144,339.387,278.1284,718944,0,1,,,
2008-08-21,335.144,339.387,335.144,335.144,274.6512,3017798,0,1,,,
2008-08-22,339.387,343.629,335.144,339.387,278.1284,1035987,0,1,,,
2008-08-25,339.387,343.629,339.387,339.387,278.1284,1543373,0,1,,,
2008-08-26,339.387,339.387,335.144,339.387,278.1284,964682,0,1,,,
2008-08-27,335.144,347.871,330.902,335.144,274.6512,3186337,0,1,,,
2008-08-28,339.387,339.387,335.144,339.387,278.1284,3119746,0,1,,,
2008-08-29,339.387,339.387,335.144,339.387,278.1284,806750,0,1,,,
2008-09-01,339.387,339.387,330.902,339.387,278.1284,1940560,0,1,,,
2008-09-02,335.144,339.387,330.902,335.144,274.6512,1869844,0,1,,,
2008-09-03,326.66,335.144,326.66,326.66,267.6985,2096135,0,1,,,
2008-09-04,322.417,326.66,318.175,322.417,264.2214,1254617,0,1,,,
2008-09-05,301.206,318.175,296.963,301.206,246.839,4161626,0,1,,,
2008-09-08,296.963,309.69,292.721,296.963,243.3618,1062505,0,1,,,
2008-09-09,296.963,296.963,263.025,271.509,222.5022,2560502,0,1,,,
2008-09-10,271.509,271.509,237.571,241.813,198.1663,3234070,0,1,,,
2008-09-11,241.813,246.055,241.813,241.813,198.1663,3079674,0,1,,,
2008-09-12,246.055,250.298,233.328,246.055,201.6426,2466214,0,1,,,
2008-09-15,246.055,250.298,229.086,229.086,187.7365,5250060,0,1,,,
2008-09-16,186.663,224.844,178.178,224.844,184.2601,5926575,0,1,,,
2008-09-17,246.055,250.298,237.571,246.055,201.6426,2651843,0,1,,,
2008-09-18,229.086,246.055,229.086,246.055,201.6426,3277089,0,1,,,
2008-09-19,267.267,267.267,246.055,267.267,219.0259,8733993,0,1,,,
2008-09-22,271.509,330.902,263.025,271.509,222.5022,58822598,0,1,,,
2008-09-23,279.994,296.963,267.267,279.994,229.4557,7662648,0,1,,,
2008-09-24,284.236,288.479,275.752,284.236,232.932,4165162,0,1,,,
2008-09-25,292.721,309.69,288.479,292.721,239.8855,9393418,0,1,,,
2008-09-26,284.236,301.206,275.752,284.236,232.932,3641865,0,1,,,
2008-10-06,241.813,267.267,229.086,241.813,198.1663,7715096,0,1,,,
2008-10-07,224.844,258.782,224.844,246.055,201.6426,19086789,0,1,,,
2008-10-08,233.328,233.328,199.39,199.39,163.4005,3890549,0,1,,,
2008-10-09,208.779,208.779,208.779,208.779,171.0949,0,0,1,,,
2008-10-10,208.779,208.779,208.779,208.779,171.0949,0,0,1,,,
2008-10-13,216.359,216.359,182.42,216.359,177.3067,0,0,1,,,
2008-10-14,237.571,237.571,233.328,237.571,194.69,4356684,0,1,,,
2008-10-15,237.571,254.54,224.844,237.571,194.69,12636917,0,1,,,
2008-10-16,224.844,229.086,216.359,224.844,184.2601,2825686,0,1,,,
2008-10-17,220.601,233.328,203.632,220.601,180.783,3978354,0,1,,,
2008-10-20,203.632,229.086,203.632,216.359,177.3067,5221185,0,1,,,
2008-10-21,212.117,220.601,207.874,212.117,173.8304,2127368,0,1,,,
2008-10-22,207.874,207.874,190.905,190.905,156.4471,3394949,0,1,,,
2008-10-23,173.936,178.178,173.936,173.936,142.5409,5614836,0,1,,,
2008-10-24,169.693,169.693,156.966,156.966,128.634,3917067,0,1,,,
2008-10-27,141.694,144.239,141.694,141.694,116.1185,2013044,0,1,,,
2008-10-28,128.118,139.997,128.118,137.452,112.6422,7445787,0,1,,,
2008-10-29,146.785,151.027,128.967,134.906,110.5558,5445707,0,1,,,
2008-10-30,143.391,146.785,135.755,143.391,117.5092,11668700,0,1,,,
2008-10-31,147.633,150.179,138.3,147.633,120.9855,8869532,0,1,,,
2008-11-03,151.027,172.239,150.179,167.996,137.6731,22552454,0,1,,,
2008-11-04,169.693,169.693,159.512,169.693,139.0638,5974897,0,1,,,
2008-11-05,165.451,178.178,161.209,165.451,135.5874,4730299,0,1,,,
2008-11-06,151.027,156.966,149.33,151.027,123.7669,4118018,0,1,,,
2008-11-07,144.239,156.966,141.694,156.966,128.634,5781608,0,1,,,
2008-11-10,157.815,161.209,154.421,157.815,129.3297,3892317,0,1,,,
2008-11-11,158.663,159.512,152.724,158.663,130.0247,816768,0,1,,,
2008-11-12,157.815,157.815,153.572,157.815,129.3297,1406066,0,1,,,
2008-11-13,152.724,154.421,147.633,152.724,125.1576,3079085,0,1,,,
2008-11-14,150.179,154.421,148.482,150.179,123.072,1113774,0,1,,,
2008-11-17,151.027,152.724,146.785,151.027,123.7669,1641196,0,1,,,
2008-11-18,148.482,151.027,141.694,148.482,121.6813,1543962,0,1,,,
2008-11-19,145.936,148.482,142.542,145.936,119.5949,1057791,0,1,,,
2008-11-20,142.542,143.391,131.512,131.512,107.7744,7068636,0,1,,,
2008-11-21,128.118,131.512,118.785,128.118,104.993,5609532,0,1,,,
2008-11-24,127.27,128.118,122.179,127.27,104.298,1419620,0,1,,,
2008-11-25,130.664,132.361,127.27,130.664,107.0794,3420288,0,1,,,
2008-11-26,132.361,134.058,129.815,132.361,108.4701,3751474,0,1,,,
2008-11-27,134.906,135.755,131.512,134.906,110.5558,2170976,0,1,,,
2008-11-28,135.755,144.239,133.209,144.239,118.2042,2714898,0,1,,,
2008-12-01,139.997,144.239,136.603,139.997,114.7278,9532493,0,1,,,
2008-12-02,138.3,138.3,128.118,129.815,106.3837,3238785,0,1,,,
2008-12-03,128.967,134.058,128.967,128.967,105.6887,1720162,0,1,,,
2008-12-04,129.815,133.209,128.967,129.815,106.3837,1506247,0,1,,,
2008-12-05,130.664,131.512,128.967,130.664,107.0794,1526872,0,1,,,
2008-12-09,138.3,141.694,134.906,138.3,113.3371,4194627,0,1,,,
2008-12-10,143.391,143.391,137.452,143.391,117.5092,5315472,0,1,,,
2008-12-11,143.391,171.39,143.391,171.39,140.4545,12648114,0,1,,,
2008-12-12,165.451,195.147,161.209,165.451,135.5874,16336533,0,1,,,
2008-12-15,169.693,176.481,167.996,169.693,139.0638,4043766,0,1,,,
2008-12-16,169.693,190.905,165.451,169.693,139.0638,9435258,0,1,,,
2008-12-17,182.42,195.147,178.178,182.42,149.4936,12533200,0,1,,,
2008-12-18,182.42,216.359,182.42,216.359,177.3067,25392872,0,1,,,
2008-12-19,220.601,246.055,207.874,220.601,180.783,46233414,0,1,,,
2008-12-22,220.601,233.328,216.359,220.601,180.783,7735721,0,1,,,
2008-12-23,207.874,224.844,207.874,207.874,170.3532,6043845,0,1,,,
2008-12-24,212.117,220.601,207.874,212.117,173.8304,2720202,0,1,,,
2008-12-30,229.086,241.813,224.844,229.086,187.7365,5509941,0,1,,,
2008-12-31,239.874,239.874,239.874,239.874,196.5773,0,0,1,,,
2009-01-05,237.571,258.782,233.328,254.54,208.5961,22508256,0,1,,,
2009-01-06,258.782,263.025,246.055,250.298,205.1198,14980557,0,1,,,
2009-01-07,254.54,275.752,250.298,254.54,208.5961,13303414,0,1,,,
2009-01-08,254.54,254.54,241.813,254.54,208.5961,3361359,0,1,,,
2009-01-09,263.025,263.025,250.298,263.025,215.5495,7329105,0,1,,,
2009-01-12,267.267,267.267,254.54,267.267,219.0259,3091460,0,1,,,
2009-01-13,258.782,271.509,258.782,258.782,212.0724,2597038,0,1,,,
2009-01-14,250.298,263.025,250.298,250.298,205.1198,2003615,0,1,,,
2009-01-15,246.055,246.055,229.086,229.086,187.7365,6839398,0,1,,,
2009-01-16,233.328,237.571,229.086,233.328,191.2128,1888702,0,1,,,
